source,label,target
172,emesis,202
172,Bleeding,202
172,body temperature increased,202
172,emesis,203
172,body temperature increased,203
172,emesis,210
172,Bleeding,210
172,body temperature increased,210
172,emesis,222
172,body temperature increased,222
172,emesis,223
172,Bleeding,223
172,body temperature increased,223
172,emesis,228
172,emesis,234
172,body temperature increased,234
172,emesis,236
172,carbuncle,236
172,body temperature increased,236
172,emesis,247
172,body temperature increased,247
172,emesis,254
172,body temperature increased,254
172,emesis,256
172,Bleeding,256
172,body temperature increased,256
172,emesis,259
172,body temperature increased,259
172,emesis,263
172,body temperature increased,263
172,emesis,266
172,body temperature increased,266
172,emesis,295
172,body temperature increased,295
172,emesis,298
172,emesis,302
172,body temperature increased,302
172,emesis,303
172,Bleeding,303
172,emesis,309
172,Bleeding,309
172,emesis,314
172,body temperature increased,314
172,emesis,324
172,body temperature increased,324
172,emesis,326
172,emesis,336
172,emesis,339
172,Bleeding,339
172,emesis,340
172,emesis,342
172,emesis,343
172,body temperature increased,343
172,emesis,346
172,emesis,353
172,emesis,356
172,emesis,360
172,Bleeding,360
172,body temperature increased,360
172,emesis,362
172,Bleeding,362
172,body temperature increased,362
172,emesis,365
172,Bleeding,365
172,body temperature increased,365
172,emesis,370
172,Bleeding,370
172,body temperature increased,370
172,emesis,372
172,Bleeding,372
172,body temperature increased,372
172,emesis,373
172,emesis,376
172,Bleeding,376
172,body temperature increased,376
172,emesis,378
172,body temperature increased,378
172,emesis,394
172,body temperature increased,394
172,emesis,401
172,body temperature increased,401
172,emesis,403
172,Bleeding,403
172,emesis,406
172,emesis,412
172,body temperature increased,412
172,emesis,417
172,body temperature increased,417
172,emesis,419
172,body temperature increased,419
172,emesis,423
172,emesis,428
172,body temperature increased,428
172,emesis,431
172,body temperature increased,431
172,emesis,432
172,Bleeding,432
172,body temperature increased,432
172,emesis,437
172,Bleeding,437
172,body temperature increased,437
172,emesis,440
172,body temperature increased,440
172,emesis,449
172,body temperature increased,449
172,emesis,450
172,body temperature increased,450
172,emesis,451
172,body temperature increased,451
172,emesis,454
172,body temperature increased,454
172,emesis,456
172,body temperature increased,456
172,emesis,466
172,body temperature increased,466
172,emesis,472
172,emesis,475
172,body temperature increased,475
172,emesis,482
172,emesis,489
172,body temperature increased,489
172,emesis,491
172,body temperature increased,491
172,emesis,496
172,emesis,505
172,emesis,537
172,Bleeding,537
172,body temperature increased,537
172,emesis,540
172,emesis,541
172,body temperature increased,541
172,emesis,542
172,body temperature increased,542
172,emesis,543
172,body temperature increased,543
172,emesis,544
172,body temperature increased,544
172,emesis,545
172,body temperature increased,545
172,emesis,550
172,Bleeding,550
172,body temperature increased,550
172,emesis,560
172,body temperature increased,560
172,emesis,562
172,body temperature increased,562
172,emesis,573
172,carbuncle,573
172,body temperature increased,573
172,emesis,579
172,body temperature increased,579
172,emesis,580
172,Bleeding,580
172,body temperature increased,580
172,emesis,583
172,emesis,584
172,emesis,585
172,emesis,588
172,emesis,590
172,Bleeding,590
172,body temperature increased,590
172,emesis,591
172,body temperature increased,591
172,emesis,595
172,emesis,597
172,emesis,598
172,body temperature increased,598
172,emesis,599
172,Bleeding,599
172,body temperature increased,599
172,emesis,600
172,body temperature increased,600
172,emesis,601
172,Bleeding,601
172,body temperature increased,601
172,emesis,603
172,body temperature increased,603
172,emesis,608
172,body temperature increased,608
172,emesis,610
172,body temperature increased,610
172,emesis,613
172,Bleeding,613
172,body temperature increased,613
172,emesis,614
172,Bleeding,614
172,body temperature increased,614
172,emesis,615
172,body temperature increased,615
172,emesis,616
172,Bleeding,616
172,body temperature increased,616
172,emesis,617
172,body temperature increased,617
172,emesis,625
172,body temperature increased,625
172,emesis,627
172,body temperature increased,627
172,emesis,630
172,Bleeding,630
172,emesis,637
172,body temperature increased,637
172,emesis,640
172,carbuncle,640
172,body temperature increased,640
172,emesis,641
172,Bleeding,641
172,body temperature increased,641
172,emesis,643
172,Bleeding,643
172,body temperature increased,643
172,Bleeding,215
172,Bleeding,216
172,body temperature increased,216
172,Bleeding,240
172,Bleeding,242
172,body temperature increased,242
172,Bleeding,262
172,body temperature increased,262
172,Bleeding,287
172,body temperature increased,287
172,Bleeding,335
172,body temperature increased,335
172,Bleeding,366
172,Bleeding,391
172,Bleeding,392
172,body temperature increased,392
172,Bleeding,413
172,Bleeding,424
172,Bleeding,427
172,body temperature increased,427
172,Bleeding,436
172,Bleeding,459
172,Bleeding,478
172,body temperature increased,478
172,Bleeding,502
172,body temperature increased,502
172,Bleeding,516
172,body temperature increased,516
172,Bleeding,523
172,Bleeding,524
172,Bleeding,529
172,body temperature increased,529
172,Bleeding,612
172,Bleeding,178
172,Bleeding,179
172,body temperature increased,179
172,Bleeding,200
172,body temperature increased,200
172,Bleeding,355
172,body temperature increased,355
172,Bleeding,368
172,body temperature increased,368
172,Bleeding,397
172,Bleeding,402
172,body temperature increased,402
172,Bleeding,426
172,body temperature increased,426
172,Bleeding,485
172,body temperature increased,485
172,Bleeding,538
172,body temperature increased,538
172,Bleeding,558
172,body temperature increased,558
172,Bleeding,563
172,Bleeding,634
172,Bleeding,636
172,body temperature increased,183
172,body temperature increased,220
172,body temperature increased,250
172,body temperature increased,271
172,body temperature increased,278
172,body temperature increased,282
172,body temperature increased,289
172,body temperature increased,296
172,body temperature increased,307
172,body temperature increased,317
172,body temperature increased,334
172,body temperature increased,361
172,body temperature increased,367
172,body temperature increased,371
172,body temperature increased,390
172,body temperature increased,400
172,body temperature increased,409
172,body temperature increased,476
172,body temperature increased,497
172,body temperature increased,501
172,body temperature increased,519
172,body temperature increased,565
172,body temperature increased,574
172,body temperature increased,581
172,body temperature increased,620
172,body temperature increased,196
172,body temperature increased,198
172,body temperature increased,231
172,body temperature increased,293
172,body temperature increased,294
172,body temperature increased,300
172,body temperature increased,316
172,body temperature increased,364
172,body temperature increased,433
172,body temperature increased,441
172,body temperature increased,455
172,body temperature increased,481
172,body temperature increased,520
172,body temperature increased,572
172,body temperature increased,586
172,body temperature increased,596
172,body temperature increased,626
172,body temperature increased,638
173,emesis,177
173,body temperature increased,177
173,emesis,191
173,body temperature increased,191
173,emesis,216
173,emesis,235
173,body temperature increased,235
173,emesis,242
173,emesis,249
173,emesis,260
173,Bleeding,260
173,emesis,278
173,emesis,287
173,emesis,347
173,emesis,350
173,emesis,354
173,emesis,379
173,body temperature increased,379
173,emesis,381
173,body temperature increased,381
173,emesis,384
173,emesis,392
173,emesis,396
173,Bleeding,396
173,emesis,411
173,Bleeding,411
173,body temperature increased,411
173,emesis,415
173,emesis,430
173,Bleeding,430
173,emesis,459
173,body temperature increased,459
173,emesis,474
173,body temperature increased,474
173,emesis,498
173,emesis,501
173,emesis,503
173,emesis,522
173,Bleeding,522
173,body temperature increased,522
173,emesis,523
173,body temperature increased,523
173,emesis,533
173,Bleeding,533
173,emesis,564
173,emesis,578
173,body temperature increased,578
173,emesis,628
173,Bleeding,628
173,body temperature increased,628
173,emesis,642
173,carbuncle,642
173,emesis,178
173,emesis,179
173,emesis,183
173,carbuncle,183
173,body temperature increased,183
173,emesis,187
173,body temperature increased,187
173,emesis,192
173,body temperature increased,192
173,emesis,194
173,emesis,195
173,body temperature increased,195
173,emesis,197
173,Bleeding,197
173,emesis,198
173,body temperature increased,198
173,emesis,202
173,Bleeding,202
173,emesis,210
173,emesis,217
173,Bleeding,217
173,emesis,226
173,body temperature increased,226
173,emesis,234
173,Bleeding,234
173,body temperature increased,234
173,emesis,238
173,Bleeding,238
173,emesis,239
173,emesis,256
173,emesis,261
173,Bleeding,261
173,emesis,263
173,Bleeding,263
173,emesis,266
173,Bleeding,266
173,emesis,277
173,body temperature increased,277
173,emesis,286
173,carbuncle,286
173,body temperature increased,286
173,emesis,290
173,body temperature increased,290
173,emesis,295
173,emesis,300
173,body temperature increased,300
173,emesis,303
173,Bleeding,303
173,body temperature increased,303
173,emesis,304
173,emesis,314
173,emesis,317
173,Bleeding,317
173,emesis,321
173,emesis,324
173,body temperature increased,324
173,emesis,329
173,Bleeding,329
173,body temperature increased,329
173,emesis,330
173,emesis,335
173,emesis,336
173,body temperature increased,336
173,emesis,338
173,Bleeding,338
173,emesis,340
173,emesis,341
173,emesis,352
173,Bleeding,352
173,body temperature increased,352
173,emesis,362
173,body temperature increased,362
173,emesis,364
173,emesis,369
173,emesis,372
173,Bleeding,372
173,emesis,374
173,Bleeding,374
173,body temperature increased,374
173,emesis,375
173,Bleeding,375
173,emesis,386
173,emesis,390
173,emesis,395
173,Bleeding,395
173,emesis,405
173,emesis,409
173,emesis,420
173,emesis,421
173,emesis,428
173,body temperature increased,428
173,emesis,431
173,emesis,432
173,Bleeding,432
173,emesis,439
173,emesis,444
173,carbuncle,444
173,body temperature increased,444
173,emesis,449
173,body temperature increased,449
173,emesis,450
173,body temperature increased,450
173,emesis,467
173,Bleeding,467
173,emesis,475
173,emesis,481
173,emesis,505
173,emesis,520
173,emesis,528
173,body temperature increased,528
173,emesis,529
173,body temperature increased,529
173,emesis,531
173,body temperature increased,531
173,emesis,532
173,Bleeding,532
173,body temperature increased,532
173,emesis,535
173,body temperature increased,535
173,emesis,538
173,emesis,542
173,emesis,543
173,emesis,545
173,body temperature increased,545
173,emesis,546
173,emesis,551
173,body temperature increased,551
173,emesis,554
173,emesis,560
173,body temperature increased,560
173,emesis,561
173,emesis,562
173,Bleeding,562
173,body temperature increased,562
173,emesis,573
173,carbuncle,573
173,body temperature increased,573
173,emesis,580
173,carbuncle,580
173,body temperature increased,580
173,emesis,586
173,Bleeding,586
173,body temperature increased,586
173,emesis,588
173,Bleeding,588
173,body temperature increased,588
173,emesis,598
173,emesis,600
173,Bleeding,600
173,emesis,601
173,emesis,603
173,emesis,607
173,Bleeding,607
173,emesis,608
173,body temperature increased,608
173,emesis,610
173,emesis,613
173,emesis,615
173,Bleeding,615
173,body temperature increased,615
173,emesis,617
173,emesis,626
173,Bleeding,626
173,body temperature increased,626
173,emesis,630
173,emesis,634
173,emesis,638
173,emesis,640
173,carbuncle,640
173,body temperature increased,640
173,emesis,641
173,emesis,644
173,Bleeding,644
173,Mumps,302
173,Bleeding,204
173,Bleeding,250
173,Bleeding,273
173,Bleeding,291
173,Bleeding,348
173,body temperature increased,348
173,Bleeding,391
173,Bleeding,400
173,body temperature increased,400
173,Bleeding,416
173,Bleeding,460
173,Bleeding,495
173,Bleeding,507
173,Bleeding,511
173,Bleeding,514
173,Bleeding,516
173,Bleeding,574
173,Bleeding,606
173,body temperature increased,606
173,Bleeding,612
173,body temperature increased,612
173,Bleeding,620
173,Bleeding,181
173,body temperature increased,181
173,Bleeding,189
173,Bleeding,200
173,body temperature increased,200
173,Bleeding,203
173,body temperature increased,203
173,Bleeding,223
173,Bleeding,225
173,Bleeding,229
173,body temperature increased,229
173,Bleeding,236
173,carbuncle,236
173,Bleeding,244
173,Bleeding,248
173,Bleeding,255
173,Bleeding,259
173,Bleeding,275
173,Bleeding,293
173,Bleeding,296
173,body temperature increased,296
173,Bleeding,306
173,Bleeding,310
173,Bleeding,315
173,Bleeding,327
173,body temperature increased,327
173,Bleeding,332
173,Bleeding,337
173,body temperature increased,337
173,Bleeding,351
173,Bleeding,353
173,Bleeding,356
173,body temperature increased,356
173,Bleeding,373
173,Bleeding,383
173,body temperature increased,383
173,Bleeding,401
173,body temperature increased,401
173,Bleeding,436
173,Bleeding,437
173,Bleeding,440
173,body temperature increased,440
173,Bleeding,453
173,body temperature increased,453
173,Bleeding,454
173,Bleeding,457
173,body temperature increased,457
173,Bleeding,458
173,Bleeding,466
173,Bleeding,476
173,body temperature increased,476
173,Bleeding,483
173,Bleeding,484
173,Bleeding,500
173,body temperature increased,500
173,Bleeding,506
173,Bleeding,510
173,body temperature increased,510
173,Bleeding,515
173,Bleeding,547
173,body temperature increased,547
173,Bleeding,548
173,Bleeding,567
173,body temperature increased,567
173,Bleeding,568
173,Bleeding,569
173,Bleeding,584
173,Bleeding,589
173,Bleeding,590
173,Bleeding,591
173,Bleeding,595
173,body temperature increased,595
173,Bleeding,599
173,Bleeding,629
173,Bleeding,637
173,body temperature increased,637
173,carbuncle,219
173,body temperature increased,219
173,carbuncle,389
173,body temperature increased,389
173,carbuncle,190
173,carbuncle,597
173,body temperature increased,174
173,body temperature increased,176
173,body temperature increased,262
173,body temperature increased,271
173,body temperature increased,478
173,body temperature increased,513
173,body temperature increased,594
173,body temperature increased,621
173,body temperature increased,182
173,body temperature increased,243
173,body temperature increased,247
173,body temperature increased,251
173,body temperature increased,264
173,body temperature increased,285
173,body temperature increased,289
173,body temperature increased,311
173,body temperature increased,319
173,body temperature increased,334
173,body temperature increased,339
173,body temperature increased,394
173,body temperature increased,397
173,body temperature increased,403
173,body temperature increased,412
173,body temperature increased,417
173,body temperature increased,423
173,body temperature increased,427
173,body temperature increased,438
173,body temperature increased,441
173,body temperature increased,471
173,body temperature increased,485
173,body temperature increased,486
173,body temperature increased,490
173,body temperature increased,502
173,body temperature increased,544
173,body temperature increased,552
173,body temperature increased,555
173,body temperature increased,570
173,body temperature increased,572
173,body temperature increased,585
173,body temperature increased,609
173,body temperature increased,625
174,emesis,255
174,emesis,319
174,emesis,360
174,emesis,399
174,emesis,427
174,emesis,484
174,emesis,504
174,emesis,513
174,emesis,516
174,body temperature increased,516
174,emesis,520
174,emesis,526
174,emesis,532
174,emesis,537
174,emesis,548
174,emesis,556
174,emesis,597
174,emesis,598
174,emesis,604
174,emesis,627
174,Bleeding,297
174,Bleeding,298
174,body temperature increased,602
174,body temperature increased,194
174,body temperature increased,329
174,body temperature increased,372
174,body temperature increased,403
175,body temperature increased,399
176,emesis,260
176,body temperature increased,260
176,emesis,578
176,emesis,187
176,body temperature increased,187
176,emesis,190
176,Bleeding,190
176,body temperature increased,190
176,emesis,198
176,emesis,236
176,emesis,270
176,Bleeding,270
176,body temperature increased,270
176,emesis,277
176,body temperature increased,277
176,emesis,369
176,body temperature increased,369
176,emesis,428
176,emesis,429
176,emesis,573
176,emesis,579
176,body temperature increased,579
176,emesis,598
176,emesis,609
176,emesis,627
176,Bleeding,627
176,Bleeding,257
176,body temperature increased,257
176,Bleeding,279
176,body temperature increased,279
176,Bleeding,604
176,body temperature increased,604
176,Bleeding,202
176,Bleeding,259
176,body temperature increased,259
176,Bleeding,298
176,Bleeding,324
176,body temperature increased,324
176,Bleeding,346
176,Bleeding,417
176,Bleeding,419
176,Bleeding,444
176,body temperature increased,444
176,Bleeding,472
176,Bleeding,543
176,body temperature increased,543
176,Bleeding,610
176,body temperature increased,610
176,Bleeding,616
176,body temperature increased,616
176,body temperature increased,389
176,body temperature increased,247
176,body temperature increased,266
176,body temperature increased,338
176,body temperature increased,343
176,body temperature increased,376
176,body temperature increased,393
176,body temperature increased,456
176,body temperature increased,497
176,body temperature increased,537
176,body temperature increased,554
176,body temperature increased,615
177,emesis,194
177,emesis,210
177,body temperature increased,210
177,emesis,239
177,emesis,249
177,body temperature increased,249
177,emesis,255
177,emesis,259
177,emesis,266
177,body temperature increased,266
177,emesis,277
177,emesis,300
177,body temperature increased,300
177,emesis,395
177,Bleeding,395
177,body temperature increased,395
177,emesis,417
177,emesis,419
177,body temperature increased,419
177,emesis,420
177,emesis,432
177,Bleeding,432
177,body temperature increased,432
177,emesis,498
177,body temperature increased,498
177,emesis,529
177,emesis,537
177,Bleeding,537
177,emesis,548
177,emesis,554
177,body temperature increased,554
177,emesis,573
177,body temperature increased,573
177,emesis,577
177,body temperature increased,577
177,emesis,598
177,emesis,615
177,body temperature increased,615
177,Bleeding,185
177,Bleeding,190
177,body temperature increased,190
177,Bleeding,276
177,body temperature increased,276
177,Bleeding,324
177,Bleeding,440
177,Bleeding,543
177,body temperature increased,543
177,Bleeding,627
177,body temperature increased,627
177,body temperature increased,195
177,body temperature increased,270
177,body temperature increased,295
177,body temperature increased,319
177,body temperature increased,343
177,body temperature increased,360
177,body temperature increased,369
177,body temperature increased,394
177,body temperature increased,399
177,body temperature increased,426
177,body temperature increased,427
177,body temperature increased,428
177,body temperature increased,472
177,body temperature increased,541
177,body temperature increased,604
177,body temperature increased,610
177,body temperature increased,611
178,emesis,202
178,Bleeding,202
178,body temperature increased,202
178,emesis,203
178,body temperature increased,203
178,emesis,276
178,Bleeding,276
178,emesis,277
178,emesis,295
178,body temperature increased,295
178,emesis,315
178,Bleeding,315
178,emesis,330
178,Bleeding,330
178,body temperature increased,330
178,emesis,332
178,body temperature increased,332
178,emesis,336
178,body temperature increased,336
178,emesis,338
178,Bleeding,338
178,emesis,346
178,emesis,360
178,body temperature increased,360
178,emesis,370
178,body temperature increased,370
178,emesis,384
178,Bleeding,384
178,emesis,394
178,body temperature increased,394
178,emesis,401
178,Bleeding,401
178,emesis,409
178,body temperature increased,409
178,emesis,419
178,emesis,440
178,emesis,450
178,body temperature increased,450
178,emesis,456
178,emesis,472
178,Bleeding,472
178,emesis,475
178,body temperature increased,475
178,emesis,493
178,body temperature increased,493
178,emesis,513
178,body temperature increased,513
178,emesis,520
178,Bleeding,520
178,emesis,532
178,body temperature increased,532
178,emesis,537
178,emesis,586
178,Bleeding,586
178,emesis,614
178,Bleeding,614
178,body temperature increased,614
178,emesis,616
178,body temperature increased,616
178,emesis,266
178,Bleeding,266
178,body temperature increased,266
178,emesis,627
178,Bleeding,210
178,Bleeding,236
178,Bleeding,274
178,Bleeding,290
178,Bleeding,319
178,body temperature increased,319
178,Bleeding,324
178,Bleeding,373
178,Bleeding,500
178,Bleeding,506
178,Bleeding,529
178,Bleeding,538
178,Bleeding,591
178,body temperature increased,591
178,Bleeding,598
178,Bleeding,630
178,Bleeding,641
178,body temperature increased,641
178,Bleeding,298
178,body temperature increased,239
178,body temperature increased,255
178,body temperature increased,259
178,body temperature increased,289
178,body temperature increased,343
178,body temperature increased,369
178,body temperature increased,496
178,body temperature increased,551
178,body temperature increased,567
178,body temperature increased,577
178,body temperature increased,615
179,emesis,190
179,emesis,194
179,emesis,202
179,Bleeding,202
179,emesis,203
179,emesis,236
179,Bleeding,236
179,emesis,239
179,body temperature increased,239
179,emesis,247
179,body temperature increased,247
179,emesis,259
179,Bleeding,259
179,emesis,286
179,Bleeding,286
179,emesis,288
179,Bleeding,288
179,emesis,294
179,emesis,318
179,Bleeding,318
179,emesis,319
179,emesis,329
179,emesis,330
179,Bleeding,330
179,emesis,343
179,emesis,369
179,Bleeding,369
179,emesis,384
179,Bleeding,384
179,emesis,392
179,emesis,399
179,emesis,400
179,emesis,401
179,emesis,403
179,Bleeding,403
179,emesis,419
179,emesis,427
179,emesis,428
179,body temperature increased,428
179,emesis,440
179,Bleeding,440
179,emesis,451
179,Bleeding,451
179,emesis,475
179,emesis,488
179,emesis,495
179,emesis,510
179,emesis,513
179,Bleeding,513
179,body temperature increased,513
179,emesis,548
179,emesis,554
179,Bleeding,554
179,body temperature increased,554
179,emesis,577
179,emesis,598
179,Bleeding,598
179,emesis,614
179,body temperature increased,614
179,emesis,615
179,Bleeding,615
179,body temperature increased,615
179,emesis,634
179,emesis,266
179,Bleeding,266
179,emesis,316
179,emesis,627
179,Bleeding,627
179,body temperature increased,627
179,Bleeding,277
179,Bleeding,338
179,Bleeding,362
179,Bleeding,393
179,Bleeding,456
179,body temperature increased,456
179,Bleeding,532
179,Bleeding,298
179,Bleeding,432
179,body temperature increased,201
179,body temperature increased,255
179,body temperature increased,256
179,body temperature increased,276
179,body temperature increased,297
179,body temperature increased,312
179,body temperature increased,450
180,emesis,291
180,emesis,185
180,emesis,200
180,body temperature increased,200
180,emesis,220
180,body temperature increased,220
180,emesis,256
180,body temperature increased,256
180,emesis,260
180,body temperature increased,260
180,emesis,266
180,emesis,270
180,emesis,277
180,body temperature increased,277
180,emesis,315
180,Bleeding,315
180,emesis,316
180,emesis,317
180,Bleeding,317
180,body temperature increased,317
180,emesis,330
180,emesis,360
180,body temperature increased,360
180,emesis,364
180,body temperature increased,364
180,emesis,365
180,emesis,368
180,emesis,385
180,body temperature increased,385
180,emesis,392
180,body temperature increased,392
180,emesis,393
180,emesis,416
180,Bleeding,416
180,emesis,426
180,Bleeding,426
180,emesis,440
180,emesis,441
180,body temperature increased,441
180,emesis,494
180,emesis,513
180,emesis,531
180,body temperature increased,531
180,emesis,636
180,Bleeding,636
180,Bleeding,199
180,Bleeding,226
180,Bleeding,239
180,body temperature increased,239
180,Bleeding,279
180,Bleeding,318
180,Bleeding,329
180,body temperature increased,329
180,Bleeding,346
180,Bleeding,362
180,Bleeding,389
180,Bleeding,548
180,body temperature increased,548
180,Bleeding,560
180,Bleeding,598
180,body temperature increased,598
180,Bleeding,599
180,Bleeding,602
180,Bleeding,603
180,Bleeding,615
180,Bleeding,616
180,Bleeding,643
180,body temperature increased,194
180,body temperature increased,255
180,body temperature increased,286
180,body temperature increased,394
180,body temperature increased,483
180,body temperature increased,537
180,body temperature increased,542
181,emesis,379
181,body temperature increased,379
181,emesis,419
181,Bleeding,419
181,body temperature increased,419
181,emesis,450
181,body temperature increased,450
181,emesis,538
181,Bleeding,538
181,body temperature increased,538
181,Bleeding,182
181,body temperature increased,182
181,Bleeding,236
181,Bleeding,262
181,body temperature increased,262
181,Bleeding,266
181,body temperature increased,266
181,Bleeding,293
181,body temperature increased,293
181,Bleeding,343
181,body temperature increased,343
181,Bleeding,376
181,body temperature increased,376
181,Bleeding,399
181,body temperature increased,399
181,Bleeding,424
181,body temperature increased,424
181,Bleeding,428
181,body temperature increased,428
181,Bleeding,444
181,Bleeding,531
181,body temperature increased,531
181,Bleeding,577
181,body temperature increased,577
181,Bleeding,598
181,body temperature increased,598
181,Bleeding,604
181,body temperature increased,604
181,Bleeding,627
181,body temperature increased,627
181,body temperature increased,188
181,body temperature increased,199
181,body temperature increased,216
181,body temperature increased,270
181,body temperature increased,286
181,body temperature increased,298
181,body temperature increased,302
181,body temperature increased,311
181,body temperature increased,346
181,body temperature increased,384
181,body temperature increased,420
181,body temperature increased,440
181,body temperature increased,456
181,body temperature increased,472
181,body temperature increased,479
181,body temperature increased,529
181,body temperature increased,537
181,body temperature increased,554
181,body temperature increased,610
181,body temperature increased,615
182,emesis,184
182,Bleeding,184
182,body temperature increased,184
182,emesis,185
182,emesis,194
182,Bleeding,194
182,body temperature increased,194
182,emesis,202
182,body temperature increased,202
182,emesis,210
182,body temperature increased,210
182,emesis,234
182,body temperature increased,234
182,emesis,236
182,emesis,238
182,emesis,244
182,Bleeding,244
182,body temperature increased,244
182,emesis,256
182,Bleeding,256
182,body temperature increased,256
182,emesis,277
182,Bleeding,277
182,body temperature increased,277
182,emesis,279
182,emesis,286
182,Bleeding,286
182,emesis,288
182,body temperature increased,288
182,emesis,290
182,Bleeding,290
182,body temperature increased,290
182,emesis,294
182,body temperature increased,294
182,emesis,310
182,emesis,312
182,body temperature increased,312
182,emesis,315
182,body temperature increased,315
182,emesis,317
182,body temperature increased,317
182,emesis,330
182,body temperature increased,330
182,emesis,338
182,body temperature increased,338
182,emesis,347
182,Bleeding,347
182,body temperature increased,347
182,emesis,362
182,emesis,369
182,emesis,378
182,emesis,384
182,Bleeding,384
182,emesis,387
182,Bleeding,387
182,body temperature increased,387
182,emesis,389
182,emesis,392
182,body temperature increased,392
182,emesis,393
182,Bleeding,393
182,emesis,427
182,Bleeding,427
182,body temperature increased,427
182,emesis,434
182,body temperature increased,434
182,emesis,450
182,body temperature increased,450
182,emesis,472
182,Bleeding,472
182,body temperature increased,472
182,emesis,475
182,Bleeding,475
182,body temperature increased,475
182,emesis,482
182,body temperature increased,482
182,emesis,485
182,emesis,488
182,body temperature increased,488
182,emesis,489
182,body temperature increased,489
182,emesis,493
182,body temperature increased,493
182,emesis,499
182,Bleeding,499
182,emesis,519
182,body temperature increased,519
182,emesis,529
182,emesis,530
182,body temperature increased,530
182,emesis,532
182,body temperature increased,532
182,emesis,537
182,Bleeding,537
182,emesis,541
182,Bleeding,541
182,body temperature increased,541
182,emesis,544
182,body temperature increased,544
182,emesis,545
182,Bleeding,545
182,emesis,567
182,emesis,577
182,Bleeding,577
182,emesis,578
182,Bleeding,578
182,body temperature increased,578
182,emesis,582
182,emesis,584
182,emesis,590
182,body temperature increased,590
182,emesis,598
182,body temperature increased,598
182,emesis,599
182,body temperature increased,599
182,emesis,609
182,body temperature increased,609
182,emesis,614
182,Bleeding,614
182,body temperature increased,614
182,emesis,615
182,Bleeding,615
182,body temperature increased,615
182,emesis,621
182,emesis,630
182,emesis,266
182,body temperature increased,266
182,emesis,316
182,Bleeding,316
182,emesis,432
182,body temperature increased,432
182,emesis,627
182,body temperature increased,627
182,Bleeding,190
182,body temperature increased,190
182,Bleeding,201
182,Bleeding,255
182,body temperature increased,255
182,Bleeding,262
182,body temperature increased,262
182,Bleeding,270
182,Bleeding,276
182,body temperature increased,276
182,Bleeding,296
182,body temperature increased,296
182,Bleeding,297
182,body temperature increased,297
182,Bleeding,299
182,Bleeding,302
182,Bleeding,307
182,Bleeding,319
182,Bleeding,324
182,Bleeding,336
182,Bleeding,343
182,Bleeding,346
182,Bleeding,371
182,Bleeding,394
182,body temperature increased,394
182,Bleeding,399
182,body temperature increased,399
182,Bleeding,419
182,Bleeding,428
182,body temperature increased,428
182,Bleeding,449
182,Bleeding,479
182,Bleeding,495
182,body temperature increased,495
182,Bleeding,496
182,body temperature increased,496
182,Bleeding,505
182,Bleeding,506
182,body temperature increased,506
182,Bleeding,520
182,body temperature increased,520
182,Bleeding,552
182,Bleeding,554
182,body temperature increased,554
182,Bleeding,586
182,body temperature increased,586
182,Bleeding,596
182,Bleeding,604
182,body temperature increased,604
182,Bleeding,189
182,body temperature increased,189
182,Bleeding,293
182,body temperature increased,293
182,Bleeding,376
182,body temperature increased,376
182,Bleeding,589
182,body temperature increased,589
182,Bleeding,625
182,body temperature increased,625
182,body temperature increased,192
182,body temperature increased,239
182,body temperature increased,245
182,body temperature increased,257
182,body temperature increased,263
182,body temperature increased,274
182,body temperature increased,370
182,body temperature increased,383
182,body temperature increased,420
182,body temperature increased,431
182,body temperature increased,435
182,body temperature increased,440
182,body temperature increased,456
182,body temperature increased,468
182,body temperature increased,481
182,body temperature increased,483
182,body temperature increased,487
182,body temperature increased,502
182,body temperature increased,513
182,body temperature increased,522
182,body temperature increased,547
182,body temperature increased,557
182,body temperature increased,583
182,body temperature increased,591
182,body temperature increased,595
182,body temperature increased,608
182,body temperature increased,610
182,body temperature increased,643
182,body temperature increased,298
182,body temperature increased,573
182,body temperature increased,640
183,emesis,187
183,Bleeding,187
183,body temperature increased,187
183,emesis,199
183,emesis,205
183,body temperature increased,205
183,emesis,215
183,body temperature increased,215
183,emesis,240
183,Bleeding,240
183,body temperature increased,240
183,emesis,244
183,emesis,249
183,body temperature increased,249
183,emesis,250
183,emesis,252
183,body temperature increased,252
183,emesis,257
183,body temperature increased,257
183,emesis,271
183,Bleeding,271
183,emesis,274
183,emesis,276
183,body temperature increased,276
183,emesis,290
183,emesis,291
183,Bleeding,291
183,emesis,297
183,body temperature increased,297
183,emesis,308
183,emesis,312
183,body temperature increased,312
183,emesis,315
183,emesis,317
183,emesis,319
183,emesis,335
183,emesis,338
183,body temperature increased,338
183,emesis,369
183,body temperature increased,369
183,emesis,384
183,emesis,385
183,emesis,390
183,body temperature increased,390
183,emesis,392
183,body temperature increased,392
183,emesis,393
183,Bleeding,393
183,emesis,395
183,body temperature increased,395
183,emesis,396
183,body temperature increased,396
183,emesis,399
183,body temperature increased,399
183,emesis,414
183,body temperature increased,414
183,emesis,422
183,body temperature increased,422
183,emesis,435
183,emesis,467
183,Bleeding,467
183,emesis,471
183,emesis,484
183,emesis,488
183,emesis,498
183,body temperature increased,498
183,emesis,500
183,Bleeding,500
183,body temperature increased,500
183,emesis,502
183,Bleeding,502
183,body temperature increased,502
183,emesis,511
183,emesis,513
